fetch_ts_datetime,fetch_ts_ms,meta.instrument.base_currency,meta.instrument.block_trade_commission,meta.instrument.block_trade_min_trade_amount,meta.instrument.block_trade_tick_size,meta.instrument.contract_size,meta.instrument.counter_currency,meta.instrument.creation_timestamp,meta.instrument.creation_timestamp_datetime,meta.instrument.expiration_timestamp,meta.instrument.expiration_timestamp_datetime,meta.instrument.instrument_id,meta.instrument.instrument_name,meta.instrument.instrument_type,meta.instrument.is_active,meta.instrument.kind,meta.instrument.maker_commission,meta.instrument.min_trade_amount,meta.instrument.option_type,meta.instrument.price_index,meta.instrument.quote_currency,meta.instrument.settlement_currency,meta.instrument.settlement_period,meta.instrument.strike,meta.instrument.taker_commission,meta.instrument.tick_size,meta.instrument.tick_size_steps,parsed.base_currency,parsed.expiry_code,parsed.instrument_name,parsed.option_type,parsed.strike,rpc.jsonrpc,rpc.result.ask_iv,rpc.result.asks,rpc.result.best_ask_amount,rpc.result.best_ask_price,rpc.result.best_bid_amount,rpc.result.best_bid_price,rpc.result.bid_iv,rpc.result.bids,rpc.result.change_id,rpc.result.estimated_delivery_price,rpc.result.greeks.delta,rpc.result.greeks.gamma,rpc.result.greeks.rho,rpc.result.greeks.theta,rpc.result.greeks.vega,rpc.result.index_price,rpc.result.instrument_name,rpc.result.interest_rate,rpc.result.last_price,rpc.result.mark_iv,rpc.result.mark_price,rpc.result.max_price,rpc.result.min_price,rpc.result.open_interest,rpc.result.settlement_price,rpc.result.state,rpc.result.stats.high,rpc.result.stats.low,rpc.result.stats.price_change,rpc.result.stats.volume,rpc.result.stats.volume_usd,rpc.result.timestamp,rpc.result.timestamp_datetime,rpc.result.underlying_index,rpc.result.underlying_price,rpc.testnet,rpc.usDiff,rpc.usIn,rpc.usOut
2025-12-01T05:41:43.887000+00:00,1764567703887,BTC,0.0003,25,0.0001,1.0,USD,1764560611000,2025-12-01T03:43:31+00:00,1764576000000,2025-12-01T08:00:00+00:00,558142,BTC-1DEC25-85000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,day,85000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-85000-P,P,85000.0,2.0,71.25,"[[0.0015,2.5],[0.0016,4.8],[0.0017,2.9],[0.0018,22.2],[0.0019,20.2],[0.002,31.0],[0.0021,1.0],[0.0025,67.1],[0.0033,13.3],[0.0045,14.8]]",2.5,0.0015,6.0,0.0012,64.89,"[[0.0012,6.0],[0.0011,25.1],[0.001,49.4],[0.0009,0.9],[0.0005,70.1],[0.0002,6.0]]",129836148301,85741.75,-0.21724,0.00031,-0.04922,-119.91497,4.08389,85741.75,BTC-1DEC25-85000-P,0.0,0.0013,69.14,0.0014,0.036,0.0001,82.5,,open,0.0022,0.0013,0.0,82.5,11933.66,1764567704011,2025-12-01T05:41:44.011000+00:00,SYN.BTC-1DEC25,85742.1186,False,538,1764567704066191,1764567704066729
2025-12-01T05:41:43.886000+00:00,1764567703886,BTC,0.0003,25,0.0001,1.0,USD,1764231120000,2025-11-27T08:12:00+00:00,1764576000000,2025-12-01T08:00:00+00:00,556875,BTC-1DEC25-84000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,day,84000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-84000-P,P,84000.0,2.0,89.13,"[[0.0005,30.7],[0.0006,33.0],[0.0007,9.8],[0.0008,10.7],[0.0009,91.1],[0.001,8.0],[0.0011,15.0],[0.0012,8.1],[0.0013,25.0],[0.0014,33.0]]",30.7,0.0005,9.9,0.0003,79.45,"[[0.0003,9.9],[0.0002,20.6],[0.0001,41.7]]",129836133960,85741.75,-0.06309,0.00011,-0.01429,-31.84451,1.72131,85741.75,BTC-1DEC25-84000-P,0.0,0.0004,83.2,0.0004,0.0295,0.0001,117.3,0.0001409,open,0.002,0.0001,300.0,147.5,7158.8,1764567703107,2025-12-01T05:41:43.107000+00:00,SYN.BTC-1DEC25,85742.1186,False,332,1764567704058214,1764567704058546
2025-12-01T05:41:43.885000+00:00,1764567703885,BTC,0.0003,25,0.0001,1.0,USD,1764231120000,2025-11-27T08:12:00+00:00,1764576000000,2025-12-01T08:00:00+00:00,556874,BTC-1DEC25-84000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,day,84000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-84000-C,C,84000.0,2.0,126.4,"[[0.0225,0.1],[0.059,9.8]]",0.1,0.0225,0.1,0.0195,0.0,"[[0.0195,0.1],[0.0021,0.5],[0.002,0.8],[0.001,3.0]]",129836147630,85741.75,0.93691,0.00011,0.20626,-71.61043,1.72131,85741.75,BTC-1DEC25-84000-C,0.0,0.0375,83.2,0.0207,0.0595,0.0001,1.0,0.07708031,open,0.0375,0.0375,0.0,1.0,3266.8,1764567703842,2025-12-01T05:41:43.842000+00:00,SYN.BTC-1DEC25,85742.1186,False,308,1764567704022156,1764567704022464
2025-12-01T05:41:43.886000+00:00,1764567703886,BTC,0.0003,25,0.0001,1.0,USD,1764560611000,2025-12-01T03:43:31+00:00,1764576000000,2025-12-01T08:00:00+00:00,558141,BTC-1DEC25-85000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,day,85000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-85000-C,C,85000.0,2.0,87.76,"[[0.011,2.6],[0.012,0.1],[0.048,11.7]]",2.6,0.011,4.1,0.009,42.73,"[[0.009,4.1],[0.0001,5.0]]",129836101363,85741.75,0.78276,0.00031,0.17395,-141.17544,4.08389,85741.75,BTC-1DEC25-85000-C,0.0,,69.14,0.0101,0.048,0.0001,0.0,,open,,,,0.0,0.0,1764567703107,2025-12-01T05:41:43.107000+00:00,SYN.BTC-1DEC25,85742.1186,False,296,1764567704066960,1764567704067256
2025-12-01T05:41:43.887000+00:00,1764567703887,BTC,0.0003,25,0.0001,1.0,USD,1764560611000,2025-12-01T03:43:31+00:00,1764576000000,2025-12-01T08:00:00+00:00,558143,BTC-1DEC25-85500-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,day,85500.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-85500-C,C,85500.0,2.0,76.85,"[[0.0065,17.6],[0.007,15.1],[0.0075,52.9],[0.009,15.0],[0.0095,15.4],[0.012,9.8],[0.013,9.3]]",17.6,0.0065,14.7,0.0055,52.72,"[[0.0055,14.7],[0.005,15.4],[0.0049,0.1],[0.0047,4.4],[0.0046,0.6],[0.0041,53.6],[0.0001,5.0]]",129836148574,85741.75,0.60465,0.00041,0.13479,-179.60646,5.35083,85741.75,BTC-1DEC25-85500-C,0.0,0.0075,67.13,0.0059,0.043,0.0001,20.0,,open,0.0075,0.0075,0.0,20.0,12881.97,1764567704062,2025-12-01T05:41:44.062000+00:00,SYN.BTC-1DEC25,85742.1186,False,257,1764567704076002,1764567704076259
2025-12-01T05:41:44.217000+00:00,1764567704217,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556128,BTC-1DEC25-86000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,day,86000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-86000-C,C,86000.0,2.0,67.02,"[[0.003,0.8],[0.0031,3.2],[0.0033,15.0],[0.0034,16.4],[0.0035,24.7],[0.0036,8.0],[0.0037,4.1],[0.0038,0.6],[0.0039,0.1],[0.0042,57.1]]",0.8,0.003,4.1,0.0026,60.58,"[[0.0026,4.1],[0.0025,8.8],[0.0024,25.1],[0.0023,31.4],[0.0021,4.2],[0.002,1.0],[0.0019,0.1],[0.0017,57.2],[0.001,1.0],[0.0003,0.1]]",129836148847,85742.57,0.3877,0.00043,0.08665,-169.76346,5.32156,85742.57,BTC-1DEC25-86000-C,0.0,0.005,63.8,0.0028,0.0375,0.0001,28.8,0.05517381,open,0.0105,0.0047,-52.381,32.6,18593.34,1764567704144,2025-12-01T05:41:44.144000+00:00,SYN.BTC-1DEC25,85742.1186,False,334,1764567704358272,1764567704358606
2025-12-01T05:41:44.217000+00:00,1764567704217,BTC,0.0003,25,0.0001,1.0,USD,1764560611000,2025-12-01T03:43:31+00:00,1764576000000,2025-12-01T08:00:00+00:00,558144,BTC-1DEC25-85500-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,day,85500.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-85500-P,P,85500.0,2.0,69.26,"[[0.0032,1.3],[0.0033,2.6],[0.0034,6.9],[0.0035,35.4],[0.0036,16.5],[0.0037,5.4],[0.0039,0.7],[0.004,57.5],[0.0044,0.1],[0.0049,0.1]]",1.3,0.0032,5.0,0.0027,61.23,"[[0.0027,5.0],[0.0026,2.2],[0.0025,34.3],[0.0024,24.8],[0.0022,4.0],[0.0019,0.1],[0.0017,58.1]]",129836147619,85742.57,-0.39535,0.00041,-0.08969,-179.59763,5.35081,85742.57,BTC-1DEC25-85500-P,0.0,0.0021,67.13,0.0031,0.041,0.0001,42.5,,open,0.0044,0.0021,-25.0,42.7,10961.99,1764567703874,2025-12-01T05:41:43.874000+00:00,SYN.BTC-1DEC25,85742.1186,False,356,1764567704358979,1764567704359335
2025-12-01T05:41:44.218000+00:00,1764567704218,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556129,BTC-1DEC25-86000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,day,86000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-86000-P,P,86000.0,2.0,66.9,"[[0.006,0.2],[0.0065,22.2],[0.007,7.0],[0.0075,52.7],[0.01,0.1],[0.0105,3.0],[0.0145,6.4],[0.015,0.1],[0.0155,6.5],[0.018,15.0]]",0.2,0.006,5.0,0.0055,58.83,"[[0.0055,5.0],[0.005,24.3],[0.0049,2.1],[0.0046,0.6],[0.0044,51.2],[0.0021,3.0],[0.0004,2.7],[0.0003,15.0],[0.0002,15.0],[0.0001,15.2]]",129836147215,85742.57,-0.6123,0.00043,-0.13915,-169.76346,5.32156,85742.57,BTC-1DEC25-86000-P,0.0,0.0055,63.8,0.0058,0.046,0.0001,299.3,0.00021203,open,0.0075,0.0001,2650.0,289.7,84597.24,1764567703874,2025-12-01T05:41:43.874000+00:00,SYN.BTC-1DEC25,85742.1186,False,386,1764567704354866,1764567704355252
2025-12-01T05:41:44.218000+00:00,1764567704218,BTC,0.0003,25,0.0001,1.0,USD,1764560611000,2025-12-01T03:43:31+00:00,1764576000000,2025-12-01T08:00:00+00:00,558146,BTC-1DEC25-86500-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,day,86500.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-86500-P,P,86500.0,2.0,93.87,"[[0.0115,39.7],[0.0255,5.0],[0.026,6.0]]",39.7,0.0115,1.5,0.009,36.08,"[[0.009,1.5],[0.0085,34.9],[0.007,11.5],[0.0065,11.1],[0.0001,5.0]]",129836135957,85742.57,-0.7941,0.00031,-0.18103,-129.96438,3.95777,85742.57,BTC-1DEC25-86500-P,0.0,0.007,65.68,0.0101,0.052,0.0001,23.0,,open,0.007,0.006,0.0,23.0,13641.11,1764567704108,2025-12-01T05:41:44.108000+00:00,SYN.BTC-1DEC25,85742.9385,False,299,1764567704361033,1764567704361332
2025-12-01T05:41:44.218000+00:00,1764567704218,BTC,0.0003,25,0.0001,1.0,USD,1764560611000,2025-12-01T03:43:31+00:00,1764576000000,2025-12-01T08:00:00+00:00,558145,BTC-1DEC25-86500-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,day,86500.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-86500-C,C,86500.0,2.0,67.25,"[[0.0013,1.2],[0.0014,3.9],[0.0015,5.4],[0.0016,44.0],[0.0017,31.1],[0.0019,0.1],[0.0021,68.5],[0.0023,0.1],[0.0024,0.1],[0.0029,11.9]]",1.2,0.0013,2.2,0.001,60.62,"[[0.001,2.2],[0.0009,29.9],[0.0008,30.3],[0.0007,0.6],[0.0006,15.7],[0.0005,1.4],[0.0004,1.4],[0.0003,70.2]]",129836148679,85742.57,0.2059,0.00031,0.04608,-105.19804,3.95777,85742.57,BTC-1DEC25-86500-C,0.0,0.0019,65.68,0.0012,0.033,0.0001,8.3,,open,0.0049,0.0019,-61.2245,8.8,2835.96,1764567704108,2025-12-01T05:41:44.108000+00:00,SYN.BTC-1DEC25,85742.9385,False,285,1764567704359347,1764567704359632
2025-12-01T05:41:44.524000+00:00,1764567704524,BTC,0.0003,25,0.0001,1.0,USD,1764249660000,2025-11-27T13:21:00+00:00,1764576000000,2025-12-01T08:00:00+00:00,556942,BTC-1DEC25-87000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,day,87000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-87000-C,C,87000.0,2.0,72.08,"[[0.0006,7.6],[0.0007,28.5],[0.0008,36.5],[0.0009,0.9],[0.001,8.8],[0.0011,17.1],[0.0012,8.9],[0.0013,77.5],[0.0017,25.0],[0.0018,25.0]]",7.6,0.0006,8.2,0.0003,60.52,"[[0.0003,8.2],[0.0002,44.2],[0.0001,57.2]]",129836150032,85742.57,0.09451,0.00018,0.02117,-41.66625,2.33934,85742.57,BTC-1DEC25-87000-C,0.0,0.0004,68.1,0.0005,0.0295,0.0001,44.3,0.04427175,open,0.0125,0.0004,-96.0,63.1,39544.74,1764567704543,2025-12-01T05:41:44.543000+00:00,SYN.BTC-1DEC25,85742.9385,False,231,1764567704664399,1764567704664630
2025-12-01T05:41:44.525000+00:00,1764567704525,BTC,0.0003,25,0.0001,1.0,USD,1764249660000,2025-11-27T13:21:00+00:00,1764576000000,2025-12-01T08:00:00+00:00,556943,BTC-1DEC25-87000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,day,87000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-87000-P,P,87000.0,2.0,104.22,"[[0.0165,28.8],[0.021,1.0],[0.0225,3.0],[0.024,1.0],[0.0355,7.0],[0.036,9.1],[0.105,3.1],[0.117,3.2],[0.1285,3.2],[0.14,3.2]]",28.8,0.0165,28.6,0.0135,0.0,"[[0.0135,28.6],[0.012,9.6],[0.0115,9.6],[0.0055,2.0],[0.0012,2.5],[0.0002,5.0]]",129836147325,85742.57,-0.90563,0.00018,-0.20729,-79.56152,2.33665,85742.57,BTC-1DEC25-87000-P,0.0,0.0155,68.1,0.0151,0.0575,0.0001,181.9,0.00029879,open,0.0155,0.0001,5066.6667,231.4,123413.4,1764567703874,2025-12-01T05:41:43.874000+00:00,SYN.BTC-1DEC25,85742.1186,False,297,1764567704666978,1764567704667275
2025-12-01T05:41:44.527000+00:00,1764567704527,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556132,BTC-1DEC25-89000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,day,89000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-89000-C,C,89000.0,2.0,107.1,"[[0.0001,15.1],[0.0002,24.9],[0.0003,33.9],[0.0004,82.1],[0.0006,0.1],[0.0017,9.0],[0.0023,2.0],[0.0025,2.0],[0.0027,2.0],[0.0065,0.5]]",15.1,0.0001,0.0,0.0,0.0,[],129836037977,85742.57,0.001,0.0,0.00022,-0.28498,0.04678,85742.57,BTC-1DEC25-89000-C,0.0,0.0001,74.31,0.0,0.0165,0.0001,162.5,0.02288658,open,0.017,0.0001,-99.4118,165.6,17207.42,1764567704108,2025-12-01T05:41:44.108000+00:00,SYN.BTC-1DEC25,85742.9385,False,239,1764567704669592,1764567704669831
2025-12-01T05:41:44.526000+00:00,1764567704526,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556130,BTC-1DEC25-88000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,day,88000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-88000-C,C,88000.0,2.0,78.8,"[[0.0001,1.0],[0.0002,37.6],[0.0003,33.5],[0.0004,26.0],[0.0005,107.8],[0.0007,0.1],[0.0021,7.0],[0.03,0.2]]",1.0,0.0001,0.0,0.0,0.0,[],129836134605,85742.57,0.01328,3e-05,0.00298,-4.63497,0.47376,85742.57,BTC-1DEC25-88000-C,0.0,0.0001,72.11,0.0001,0.022,0.0001,24.4,0.03338528,open,0.0085,0.0001,-98.8235,30.3,5495.49,1764567704108,2025-12-01T05:41:44.108000+00:00,SYN.BTC-1DEC25,85742.9385,False,240,1764567704664641,1764567704664881
2025-12-01T05:41:44.527000+00:00,1764567704527,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556131,BTC-1DEC25-88000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,day,88000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-88000-P,P,88000.0,2.0,131.91,"[[0.0275,27.9],[0.0285,0.5],[0.029,0.5],[0.0295,1.0],[0.03,1.1],[0.0305,0.5],[0.0345,2.0],[0.07,8.8]]",27.9,0.0275,27.9,0.025,0.0,"[[0.025,27.9],[0.017,2.0],[0.0021,8.8],[0.002,9.6],[0.0012,1.5],[0.001,2.5],[0.0008,0.5],[0.0002,5.0]]",129836131450,85742.57,-0.98672,3e-05,-0.22807,-17.08126,0.47376,85742.57,BTC-1DEC25-88000-P,0.0,0.028,72.11,0.0264,0.0695,0.0001,560.7,0.00040114,open,0.028,0.0001,5500.0,200.6,134430.58,1764567704108,2025-12-01T05:41:44.108000+00:00,SYN.BTC-1DEC25,85742.9385,False,290,1764567704670824,1764567704671114
2025-12-01T05:41:44.833000+00:00,1764567704833,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556135,BTC-1DEC25-90000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,day,90000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-90000-P,P,90000.0,2.0,193.17,"[[0.0505,0.1],[0.051,27.8],[0.058,2.0]]",0.1,0.0505,27.9,0.048,0.0,"[[0.048,27.9],[0.0335,2.0],[0.0022,0.5],[0.002,0.8],[0.0007,6.0],[0.0001,1.3]]",129836148145,85742.57,-0.99997,0.0,-0.23629,-0.06645,0.00178,85742.57,BTC-1DEC25-90000-P,0.0,0.047,74.47,0.0496,0.0935,0.0095,95.1,0.00234087,open,0.047,0.001,1466.6667,127.2,69934.34,1764567704028,2025-12-01T05:41:44.028000+00:00,SYN.BTC-1DEC25,85742.1186,False,263,1764567704973938,1764567704974201
2025-12-01T05:41:44.833000+00:00,1764567704833,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556137,BTC-1DEC25-91000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,day,91000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-91000-P,P,91000.0,2.0,244.39,"[[0.062,0.1],[0.0625,27.8],[0.07,2.0]]",0.1,0.062,27.8,0.06,0.0,"[[0.06,27.8],[0.0595,0.1],[0.0475,2.0],[0.021,0.1],[0.002,0.8],[0.0012,1.0],[0.0001,1.0]]",129836149015,85742.57,-1.0,0.0,-0.23893,-0.00115,3e-05,85742.57,BTC-1DEC25-91000-P,0.0,0.06,74.57,0.0613,0.1055,0.0205,256.1,0.00576614,open,0.06,0.003,823.0769,285.8,193660.09,1764567704210,2025-12-01T05:41:44.210000+00:00,SYN.BTC-1DEC25,85742.9385,False,292,1764567704972851,1764567704973143
2025-12-01T05:41:44.831000+00:00,1764567704831,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556133,BTC-1DEC25-89000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,day,89000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-89000-P,P,89000.0,2.0,165.11,"[[0.039,27.9],[0.0465,2.0]]",27.9,0.039,27.9,0.0365,0.0,"[[0.0365,27.9],[0.0265,2.0],[0.0049,2.0],[0.0043,3.0],[0.002,0.8],[0.001,3.0],[0.0006,3.0],[0.0002,5.0],[0.0001,1.3]]",129836135956,85742.57,-0.999,0.0,-0.23345,-1.73834,0.04678,85742.57,BTC-1DEC25-89000-P,0.0,0.038,74.31,0.038,0.0815,0.0001,161.9,0.00089125,open,0.038,0.0003,4122.2222,142.5,75162.53,1764567704108,2025-12-01T05:41:44.108000+00:00,SYN.BTC-1DEC25,85742.9385,False,255,1764567704968367,1764567704968622
2025-12-01T05:41:44.833000+00:00,1764567704833,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556134,BTC-1DEC25-90000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,day,90000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-90000-C,C,90000.0,2.0,134.13,"[[0.0001,13.0],[0.0002,33.8],[0.0003,25.0],[0.0005,83.8],[0.0018,9.0],[0.0024,0.1],[0.005,0.7],[0.0225,0.2]]",13.0,0.0001,0.0,0.0,0.0,[],129836037987,85742.57,3e-05,0.0,1e-05,-0.00707,0.00179,85742.57,BTC-1DEC25-90000-C,0.0,0.0001,74.47,0.0,0.015,0.0001,83.0,0.01334738,open,0.019,0.0001,-99.4444,98.4,18977.33,1764567704108,2025-12-01T05:41:44.108000+00:00,SYN.BTC-1DEC25,85742.9385,False,283,1764567704971662,1764567704971945
2025-12-01T05:41:44.833000+00:00,1764567704833,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556136,BTC-1DEC25-91000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,day,91000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-91000-C,C,91000.0,2.0,160.17,"[[0.0001,1.0],[0.0002,36.4],[0.0003,23.7],[0.0004,84.0],[0.0005,9.1],[0.002,0.7],[0.018,0.1],[0.02,0.1]]",1.0,0.0001,0.0,0.0,0.0,[],129836037988,85742.57,0.0,0.0,0.0,-9e-05,3e-05,85742.57,BTC-1DEC25-91000-C,0.0,0.0001,74.57,0.0,0.015,0.0001,218.9,0.00578383,open,0.013,0.0001,-98.3333,251.7,158623.5,1764567704108,2025-12-01T05:41:44.108000+00:00,SYN.BTC-1DEC25,85742.9385,False,250,1764567704970916,1764567704971166
2025-12-01T05:41:45.098000+00:00,1764567705098,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556138,BTC-1DEC25-92000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,day,92000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-92000-C,C,92000.0,2.0,185.3,"[[0.0001,1.3],[0.0002,32.6],[0.0003,23.7],[0.0004,84.0],[0.0005,9.1],[0.0014,6.0],[0.0055,3.0],[0.006,2.0],[0.0065,1.0],[0.007,1.0]]",1.3,0.0001,0.0,0.0,0.0,[],129836037989,85747.03,0.0,0.0,0.0,-2e-05,1e-05,85747.03,BTC-1DEC25-92000-C,0.0,0.0001,83.36,0.0,0.015,0.0001,150.9,0.00209432,open,0.007,0.0001,-95.0,179.8,36388.94,1764567705109,2025-12-01T05:41:45.109000+00:00,SYN.BTC-1DEC25,85747.4104,False,402,1764567705240354,1764567705240756
2025-12-01T05:41:45.100000+00:00,1764567705100,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556140,BTC-1DEC25-93000-C,reversed,True,option,0.0003,0.1,call,btc_usd,BTC,BTC,day,93000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-93000-C,C,93000.0,2.0,209.87,"[[0.0001,3.1],[0.0002,32.6],[0.0003,23.7],[0.0004,0.4],[0.0005,89.2],[0.0008,0.4],[0.0014,0.4],[0.002,0.4],[0.0028,0.4],[0.01,0.1]]",3.1,0.0001,0.0,0.0,0.0,[],129836037990,85747.03,0.0,0.0,0.0,0.0,0.0,85747.03,BTC-1DEC25-93000-C,0.0,0.0001,83.91,0.0,0.015,0.0001,267.3,0.00064664,open,0.0031,0.0001,-80.0,148.9,18564.11,1764567705109,2025-12-01T05:41:45.109000+00:00,SYN.BTC-1DEC25,85747.4104,False,308,1764567705244638,1764567705244946
2025-12-01T05:41:45.101000+00:00,1764567705101,BTC,0.0003,25,0.0001,1.0,USD,1764230412000,2025-11-27T08:00:12+00:00,1764576000000,2025-12-01T08:00:00+00:00,556141,BTC-1DEC25-93000-P,reversed,True,option,0.0003,0.1,put,btc_usd,BTC,BTC,day,93000.0,0.0003,0.0001,"[{""tick_size"":0.0005,""above_price"":0.005}]",BTC,1DEC25,BTC-1DEC25-93000-P,P,93000.0,2.0,295.36,"[[0.0855,0.1]]",0.1,0.0855,0.1,0.083,0.0,"[[0.083,0.1],[0.0021,0.5],[0.002,0.8]]",129836147766,85747.03,-1.0,0.0,-0.24418,0.0,0.0,85747.03,BTC-1DEC25-93000-P,0.0,0.012,83.91,0.0846,0.1295,0.043,3.7,0.02260658,open,,,,0.0,0.0,1764567705109,2025-12-01T05:41:45.109000+00:00,SYN.BTC-1DEC25,85747.4104,False,293,1764567705240373,1764567705240666
