currency,resolution,timestamp_ms,timestamp_iso_utc,open_iv,high_iv,low_iv,close_iv
ETH,1D,1668816000000,2022-11-19T00:00:00+00:00,119.43,119.93,57.89,57.89
ETH,1D,1668902400000,2022-11-20T00:00:00+00:00,57.89,60.27,53.87,55.41
ETH,1D,1668988800000,2022-11-21T00:00:00+00:00,55.41,117.56,43.19,91.46
ETH,1D,1669075200000,2022-11-22T00:00:00+00:00,91.46,111.43,40.93,68.67
ETH,1D,1669161600000,2022-11-23T00:00:00+00:00,68.67,117.27,51.04,115.71
ETH,1D,1669248000000,2022-11-24T00:00:00+00:00,115.71,116.04,84.83,85.81
ETH,1D,1669334400000,2022-11-25T00:00:00+00:00,85.81,86.58,46.27,56.95
ETH,1D,1669420800000,2022-11-26T00:00:00+00:00,56.95,85.33,40.12,64.59
ETH,1D,1669507200000,2022-11-27T00:00:00+00:00,64.56,105.49,50.46,59.67
ETH,1D,1669593600000,2022-11-28T00:00:00+00:00,87.4,109.85,70.98,109.85
ETH,1D,1669680000000,2022-11-29T00:00:00+00:00,109.85,109.85,65.05,89.99
ETH,1D,1669766400000,2022-11-30T00:00:00+00:00,89.99,94.07,89.99,93.01
ETH,1D,1669852800000,2022-12-01T00:00:00+00:00,93.02,93.24,62.65,62.65
ETH,1D,1669939200000,2022-12-02T00:00:00+00:00,62.65,117.99,41.6,43.05
ETH,1D,1670025600000,2022-12-03T00:00:00+00:00,43.04,44.62,40.03,44.36
ETH,1D,1670112000000,2022-12-04T00:00:00+00:00,44.36,118.82,44.36,118.82
ETH,1D,1670198400000,2022-12-05T00:00:00+00:00,118.82,119.66,41.37,111.75
ETH,1D,1670284800000,2022-12-06T00:00:00+00:00,90.79,117.59,54.81,117.59
ETH,1D,1670371200000,2022-12-07T00:00:00+00:00,112.88,112.88,101.91,101.91
ETH,1D,1670457600000,2022-12-08T00:00:00+00:00,101.91,116.36,40.3,52.76
ETH,1D,1670544000000,2022-12-09T00:00:00+00:00,52.76,105.57,52.76,102.03
ETH,1D,1670630400000,2022-12-10T00:00:00+00:00,102.03,103.01,91.4,91.51
ETH,1D,1670716800000,2022-12-11T00:00:00+00:00,91.51,115.45,91.51,114.45
ETH,1D,1670803200000,2022-12-12T00:00:00+00:00,102.21,105.01,101.31,105.01
ETH,1D,1670889600000,2022-12-13T00:00:00+00:00,105.01,112.19,101.92,112.19
ETH,1D,1670976000000,2022-12-14T00:00:00+00:00,112.19,112.31,101.63,101.63
ETH,1D,1671062400000,2022-12-15T00:00:00+00:00,101.63,117.35,100.45,100.46
ETH,1D,1671148800000,2022-12-16T00:00:00+00:00,100.46,105.79,97.63,100.77
ETH,1D,1671235200000,2022-12-17T00:00:00+00:00,100.77,101.9,92.13,92.13
ETH,1D,1671321600000,2022-12-18T00:00:00+00:00,92.13,93.21,89.82,89.93
ETH,1D,1671408000000,2022-12-19T00:00:00+00:00,89.93,94.73,45.36,92.77
ETH,1D,1671494400000,2022-12-20T00:00:00+00:00,92.77,93.81,78.27,79.32
ETH,1D,1671580800000,2022-12-21T00:00:00+00:00,81.52,82.35,81.46,81.88
ETH,1D,1671667200000,2022-12-22T00:00:00+00:00,81.88,86.4,74.68,75.2
ETH,1D,1671753600000,2022-12-23T00:00:00+00:00,75.2,87.06,52.42,62.26
ETH,1D,1671840000000,2022-12-24T00:00:00+00:00,62.26,64.08,62.26,64.08
ETH,1D,1671926400000,2022-12-25T00:00:00+00:00,64.08,64.38,40.01,41.48
ETH,1D,1672012800000,2022-12-26T00:00:00+00:00,41.48,64.65,41.35,55.72
ETH,1D,1672099200000,2022-12-27T00:00:00+00:00,55.72,100.87,54.59,88.43
ETH,1D,1672185600000,2022-12-28T00:00:00+00:00,88.43,96.33,44.9,54.26
ETH,1D,1672272000000,2022-12-29T00:00:00+00:00,54.26,77.92,40.93,46.24
ETH,1D,1672358400000,2022-12-30T00:00:00+00:00,46.24,66.91,46.24,66.2
ETH,1D,1672444800000,2022-12-31T00:00:00+00:00,66.2,71.9,65.66,71.9
ETH,1D,1672531200000,2023-01-01T00:00:00+00:00,71.9,75.63,71.9,75.63
ETH,1D,1672617600000,2023-01-02T00:00:00+00:00,75.63,93.31,75.63,92.96
ETH,1D,1672704000000,2023-01-03T00:00:00+00:00,92.96,100.15,47.19,47.81
ETH,1D,1672790400000,2023-01-04T00:00:00+00:00,47.81,86.47,47.77,74.3
ETH,1D,1672876800000,2023-01-05T00:00:00+00:00,74.3,110.21,63.5,109.04
ETH,1D,1672963200000,2023-01-06T00:00:00+00:00,109.04,109.74,52.26,52.96
ETH,1D,1673049600000,2023-01-07T00:00:00+00:00,52.96,56.8,48.07,53.1
ETH,1D,1673136000000,2023-01-08T00:00:00+00:00,53.1,119.72,46.2,118.48
ETH,1D,1673222400000,2023-01-09T00:00:00+00:00,118.48,118.82,44.42,79.62
ETH,1D,1673308800000,2023-01-10T00:00:00+00:00,70.36,93.14,48.78,93.14
ETH,1D,1673395200000,2023-01-11T00:00:00+00:00,93.14,116.86,71.79,116.86
ETH,1D,1673481600000,2023-01-12T00:00:00+00:00,116.86,117.83,50.32,112.79
ETH,1D,1673568000000,2023-01-13T00:00:00+00:00,93.79,116.33,93.79,116.33
ETH,1D,1673654400000,2023-01-14T00:00:00+00:00,116.33,118.81,73.85,116.41
ETH,1D,1673740800000,2023-01-15T00:00:00+00:00,116.41,117.48,115.42,117.37
ETH,1D,1673827200000,2023-01-16T00:00:00+00:00,117.37,117.94,103.05,109.02
ETH,1D,1673913600000,2023-01-17T00:00:00+00:00,109.02,109.02,54.93,60.13
ETH,1D,1674000000000,2023-01-18T00:00:00+00:00,60.14,84.22,54.66,84.01
ETH,1D,1674086400000,2023-01-19T00:00:00+00:00,84.01,108.59,41.19,44.81
ETH,1D,1674172800000,2023-01-20T00:00:00+00:00,44.81,97.86,43.59,49.97
ETH,1D,1674259200000,2023-01-21T00:00:00+00:00,49.97,54.4,49.08,49.08
ETH,1D,1674345600000,2023-01-22T00:00:00+00:00,49.08,51.97,48.5,48.6
ETH,1D,1674432000000,2023-01-23T00:00:00+00:00,48.6,94.12,46.03,67.71
ETH,1D,1674518400000,2023-01-24T00:00:00+00:00,77.32,95.19,76.92,78.72
ETH,1D,1674604800000,2023-01-25T00:00:00+00:00,78.71,118.56,75.18,115.66
ETH,1D,1674691200000,2023-01-26T00:00:00+00:00,115.66,115.66,63.58,64.61
ETH,1D,1674777600000,2023-01-27T00:00:00+00:00,64.61,96.05,61.81,85.55
ETH,1D,1674864000000,2023-01-28T00:00:00+00:00,85.55,91.29,79.07,82.91
ETH,1D,1674950400000,2023-01-29T00:00:00+00:00,82.92,86.15,71.12,73.6
ETH,1D,1675036800000,2023-01-30T00:00:00+00:00,73.6,98.18,55.9,91.85
ETH,1D,1675123200000,2023-01-31T00:00:00+00:00,63.07,90.23,63.06,90.23
ETH,1D,1675209600000,2023-02-01T00:00:00+00:00,90.23,111.61,59.54,75.51
ETH,1D,1675296000000,2023-02-02T00:00:00+00:00,75.51,105.66,75.51,105.66
ETH,1D,1675382400000,2023-02-03T00:00:00+00:00,105.66,118.05,96.71,103.97
ETH,1D,1675468800000,2023-02-04T00:00:00+00:00,103.97,117.34,103.97,114.16
ETH,1D,1675555200000,2023-02-05T00:00:00+00:00,114.16,114.16,72.12,73.76
ETH,1D,1675641600000,2023-02-06T00:00:00+00:00,73.76,116.33,57.18,85.43
ETH,1D,1675728000000,2023-02-07T00:00:00+00:00,69.46,92.99,68.3,70.63
ETH,1D,1675814400000,2023-02-08T00:00:00+00:00,70.63,92.32,48.67,53.72
ETH,1D,1675900800000,2023-02-09T00:00:00+00:00,53.72,82.56,51.29,82.43
ETH,1D,1675987200000,2023-02-10T00:00:00+00:00,82.43,104.66,50.41,78.23
ETH,1D,1676073600000,2023-02-11T00:00:00+00:00,78.23,92.53,63.18,92.02
ETH,1D,1676160000000,2023-02-12T00:00:00+00:00,92.02,95.56,81.65,85.0
ETH,1D,1676246400000,2023-02-13T00:00:00+00:00,84.99,86.18,72.76,82.82
ETH,1D,1676332800000,2023-02-14T00:00:00+00:00,82.83,89.58,76.18,84.15
ETH,1D,1676419200000,2023-02-15T00:00:00+00:00,77.42,83.6,73.77,83.54
ETH,1D,1676505600000,2023-02-16T00:00:00+00:00,83.54,100.51,64.16,92.94
ETH,1D,1676592000000,2023-02-17T00:00:00+00:00,92.94,106.35,85.59,105.69
ETH,1D,1676678400000,2023-02-18T00:00:00+00:00,105.69,108.0,103.49,107.21
ETH,1D,1676764800000,2023-02-19T00:00:00+00:00,107.21,116.26,107.12,113.97
ETH,1D,1676851200000,2023-02-20T00:00:00+00:00,113.97,114.64,62.27,64.3
ETH,1D,1676937600000,2023-02-21T00:00:00+00:00,62.12,64.34,55.37,63.05
ETH,1D,1677024000000,2023-02-22T00:00:00+00:00,63.05,63.89,58.04,58.04
ETH,1D,1677110400000,2023-02-23T00:00:00+00:00,58.04,59.09,55.53,56.43
ETH,1D,1677196800000,2023-02-24T00:00:00+00:00,56.43,56.78,54.93,55.34
ETH,1D,1677283200000,2023-02-25T00:00:00+00:00,55.34,76.87,55.32,75.03
ETH,1D,1677369600000,2023-02-26T00:00:00+00:00,75.04,81.25,49.89,52.63
ETH,1D,1677456000000,2023-02-27T00:00:00+00:00,52.29,53.03,50.2,51.28
ETH,1D,1677542400000,2023-02-28T00:00:00+00:00,49.29,52.35,48.67,51.67
ETH,1D,1677628800000,2023-03-01T00:00:00+00:00,51.67,57.27,46.25,51.47
ETH,1D,1677715200000,2023-03-02T00:00:00+00:00,51.47,54.03,49.8,51.23
ETH,1D,1677801600000,2023-03-03T00:00:00+00:00,51.23,64.45,45.92,50.92
ETH,1D,1677888000000,2023-03-04T00:00:00+00:00,50.92,51.09,44.12,48.52
ETH,1D,1677974400000,2023-03-05T00:00:00+00:00,48.52,52.54,47.09,48.39
ETH,1D,1678060800000,2023-03-06T00:00:00+00:00,48.53,51.57,45.54,45.67
ETH,1D,1678147200000,2023-03-07T00:00:00+00:00,45.68,52.2,42.96,47.65
ETH,1D,1678233600000,2023-03-08T00:00:00+00:00,47.65,58.7,47.18,56.62
ETH,1D,1678320000000,2023-03-09T00:00:00+00:00,56.62,70.55,47.89,60.44
ETH,1D,1678406400000,2023-03-10T00:00:00+00:00,60.42,68.87,58.72,66.73
ETH,1D,1678492800000,2023-03-11T00:00:00+00:00,66.7,72.99,59.7,68.7
ETH,1D,1678579200000,2023-03-12T00:00:00+00:00,68.7,117.08,63.9,113.17
ETH,1D,1678665600000,2023-03-13T00:00:00+00:00,113.11,117.64,68.51,72.84
ETH,1D,1678752000000,2023-03-14T00:00:00+00:00,72.84,83.11,61.2,61.86
ETH,1D,1678838400000,2023-03-15T00:00:00+00:00,64.3,70.31,61.71,64.1
ETH,1D,1678924800000,2023-03-16T00:00:00+00:00,64.09,64.09,59.13,62.37
ETH,1D,1679011200000,2023-03-17T00:00:00+00:00,62.37,68.46,60.72,64.83
ETH,1D,1679097600000,2023-03-18T00:00:00+00:00,64.83,65.28,59.95,62.45
ETH,1D,1679184000000,2023-03-19T00:00:00+00:00,62.47,69.17,62.43,67.92
ETH,1D,1679270400000,2023-03-20T00:00:00+00:00,67.94,74.2,61.99,70.64
ETH,1D,1679356800000,2023-03-21T00:00:00+00:00,70.37,70.63,67.31,67.33
ETH,1D,1679443200000,2023-03-22T00:00:00+00:00,70.26,71.29,65.49,67.08
ETH,1D,1679529600000,2023-03-23T00:00:00+00:00,63.59,68.18,62.36,64.44
ETH,1D,1679616000000,2023-03-24T00:00:00+00:00,64.44,71.02,63.07,63.5
ETH,1D,1679702400000,2023-03-25T00:00:00+00:00,63.5,69.2,63.11,65.02
ETH,1D,1679788800000,2023-03-26T00:00:00+00:00,65.01,67.71,61.51,61.7
ETH,1D,1679875200000,2023-03-27T00:00:00+00:00,62.97,65.89,62.93,65.15
ETH,1D,1679961600000,2023-03-28T00:00:00+00:00,65.15,72.82,50.78,51.08
ETH,1D,1680048000000,2023-03-29T00:00:00+00:00,51.08,61.42,50.88,53.97
ETH,1D,1680134400000,2023-03-30T00:00:00+00:00,53.54,60.18,50.91,59.38
ETH,1D,1680220800000,2023-03-31T00:00:00+00:00,59.39,64.78,56.62,63.47
ETH,1D,1680307200000,2023-04-01T00:00:00+00:00,63.46,68.83,60.23,61.21
ETH,1D,1680393600000,2023-04-02T00:00:00+00:00,61.21,66.06,60.41,65.22
ETH,1D,1680480000000,2023-04-03T00:00:00+00:00,61.02,63.04,57.5,58.47
ETH,1D,1680566400000,2023-04-04T00:00:00+00:00,58.47,59.0,57.7,57.75
ETH,1D,1680652800000,2023-04-05T00:00:00+00:00,57.75,58.99,57.38,58.24
ETH,1D,1680739200000,2023-04-06T00:00:00+00:00,58.24,59.67,53.85,59.15
ETH,1D,1680825600000,2023-04-07T00:00:00+00:00,59.15,61.1,58.74,61.07
ETH,1D,1680912000000,2023-04-08T00:00:00+00:00,61.07,61.61,60.03,60.15
ETH,1D,1680998400000,2023-04-09T00:00:00+00:00,60.15,60.24,59.63,60.17
ETH,1D,1681084800000,2023-04-10T00:00:00+00:00,60.17,61.22,59.68,59.71
ETH,1D,1681171200000,2023-04-11T00:00:00+00:00,59.71,63.69,59.68,62.36
ETH,1D,1681257600000,2023-04-12T00:00:00+00:00,51.76,52.51,47.71,47.71
ETH,1D,1681344000000,2023-04-13T00:00:00+00:00,47.71,50.82,45.15,49.57
ETH,1D,1681430400000,2023-04-14T00:00:00+00:00,49.35,50.97,48.6,50.7
ETH,1D,1681516800000,2023-04-15T00:00:00+00:00,50.7,51.86,44.88,45.09
ETH,1D,1681603200000,2023-04-16T00:00:00+00:00,45.09,60.83,43.45,46.46
ETH,1D,1681689600000,2023-04-17T00:00:00+00:00,46.46,47.71,45.18,45.62
ETH,1D,1681776000000,2023-04-18T00:00:00+00:00,48.77,48.77,43.42,43.97
ETH,1D,1681862400000,2023-04-19T00:00:00+00:00,43.96,58.86,43.81,58.73
ETH,1D,1681948800000,2023-04-20T00:00:00+00:00,58.73,61.32,58.42,60.39
ETH,1D,1682035200000,2023-04-21T00:00:00+00:00,60.39,61.63,59.62,60.0
ETH,1D,1682121600000,2023-04-22T00:00:00+00:00,60.0,61.77,59.62,61.75
ETH,1D,1682208000000,2023-04-23T00:00:00+00:00,61.75,62.38,60.51,61.52
ETH,1D,1682294400000,2023-04-24T00:00:00+00:00,61.52,62.54,61.0,61.48
ETH,1D,1682380800000,2023-04-25T00:00:00+00:00,61.48,61.64,55.89,56.24
ETH,1D,1682467200000,2023-04-26T00:00:00+00:00,56.24,64.77,56.24,62.09
ETH,1D,1682553600000,2023-04-27T00:00:00+00:00,62.09,64.59,56.08,56.08
ETH,1D,1682640000000,2023-04-28T00:00:00+00:00,57.09,62.08,57.07,57.6
ETH,1D,1682726400000,2023-04-29T00:00:00+00:00,57.6,61.87,57.32,57.53
ETH,1D,1682812800000,2023-04-30T00:00:00+00:00,57.53,62.05,57.33,57.45
ETH,1D,1682899200000,2023-05-01T00:00:00+00:00,57.45,66.13,54.97,66.13
ETH,1D,1682985600000,2023-05-02T00:00:00+00:00,66.13,68.6,56.5,57.35
ETH,1D,1683072000000,2023-05-03T00:00:00+00:00,57.35,70.03,56.54,70.03
ETH,1D,1683158400000,2023-05-04T00:00:00+00:00,70.04,78.9,67.99,70.11
ETH,1D,1683244800000,2023-05-05T00:00:00+00:00,69.18,98.73,67.72,94.45
ETH,1D,1683331200000,2023-05-06T00:00:00+00:00,94.45,105.89,94.1,105.28
ETH,1D,1683417600000,2023-05-07T00:00:00+00:00,105.28,105.89,95.12,103.21
ETH,1D,1683504000000,2023-05-08T00:00:00+00:00,103.22,103.88,59.22,59.48
ETH,1D,1683590400000,2023-05-09T00:00:00+00:00,58.11,58.47,54.03,54.49
ETH,1D,1683676800000,2023-05-10T00:00:00+00:00,54.49,55.48,53.97,55.37
ETH,1D,1683763200000,2023-05-11T00:00:00+00:00,55.37,55.48,52.92,53.99
ETH,1D,1683849600000,2023-05-12T00:00:00+00:00,53.99,77.19,53.79,70.17
ETH,1D,1683936000000,2023-05-13T00:00:00+00:00,70.17,70.19,57.25,57.44
ETH,1D,1684022400000,2023-05-14T00:00:00+00:00,57.44,58.21,56.42,56.42
ETH,1D,1684108800000,2023-05-15T00:00:00+00:00,56.42,59.39,56.11,56.12
ETH,1D,1684195200000,2023-05-16T00:00:00+00:00,56.36,56.36,55.41,55.41
ETH,1D,1684281600000,2023-05-17T00:00:00+00:00,55.41,55.89,55.17,55.85
ETH,1D,1684368000000,2023-05-18T00:00:00+00:00,55.85,68.12,53.58,61.22
ETH,1D,1684454400000,2023-05-19T00:00:00+00:00,61.22,61.23,50.87,51.72
ETH,1D,1684540800000,2023-05-20T00:00:00+00:00,51.72,53.49,51.61,52.89
ETH,1D,1684627200000,2023-05-21T00:00:00+00:00,52.89,53.48,52.44,52.5
ETH,1D,1684713600000,2023-05-22T00:00:00+00:00,52.5,55.45,42.82,51.43
ETH,1D,1684800000000,2023-05-23T00:00:00+00:00,51.43,59.56,37.14,58.99
ETH,1D,1684886400000,2023-05-24T00:00:00+00:00,56.73,57.33,55.72,55.72
ETH,1D,1684972800000,2023-05-25T00:00:00+00:00,55.69,109.9,44.16,44.21
ETH,1D,1685059200000,2023-05-26T00:00:00+00:00,53.47,53.47,50.77,51.52
ETH,1D,1685145600000,2023-05-27T00:00:00+00:00,51.52,51.55,51.02,51.05
ETH,1D,1685232000000,2023-05-28T00:00:00+00:00,51.05,53.14,49.33,49.37
ETH,1D,1685318400000,2023-05-29T00:00:00+00:00,49.37,63.5,49.19,62.26
ETH,1D,1685404800000,2023-05-30T00:00:00+00:00,61.7,64.27,48.72,48.85
ETH,1D,1685491200000,2023-05-31T00:00:00+00:00,90.47,95.17,47.7,48.15
ETH,1D,1685577600000,2023-06-01T00:00:00+00:00,48.15,80.53,47.85,50.64
ETH,1D,1685664000000,2023-06-02T00:00:00+00:00,65.97,80.11,58.48,66.65
ETH,1D,1685750400000,2023-06-03T00:00:00+00:00,66.69,80.02,62.48,76.13
ETH,1D,1685836800000,2023-06-04T00:00:00+00:00,76.13,293.7,75.32,176.83
ETH,1D,1685923200000,2023-06-05T00:00:00+00:00,174.3,174.34,159.2,159.24
ETH,1D,1686009600000,2023-06-06T00:00:00+00:00,159.24,159.25,156.09,156.24
ETH,1D,1686096000000,2023-06-07T00:00:00+00:00,156.24,156.7,149.44,150.03
ETH,1D,1686182400000,2023-06-08T00:00:00+00:00,150.03,150.08,143.89,148.32
ETH,1D,1686268800000,2023-06-09T00:00:00+00:00,148.32,148.35,142.69,142.83
ETH,1D,1686355200000,2023-06-10T00:00:00+00:00,142.83,142.83,132.16,132.16
ETH,1D,1686441600000,2023-06-11T00:00:00+00:00,132.16,132.16,126.57,126.72
ETH,1D,1686528000000,2023-06-12T00:00:00+00:00,126.72,130.78,124.32,125.23
ETH,1D,1686614400000,2023-06-13T00:00:00+00:00,125.23,133.33,123.88,128.86
ETH,1D,1686700800000,2023-06-14T00:00:00+00:00,141.26,144.85,133.38,133.38
ETH,1D,1686787200000,2023-06-15T00:00:00+00:00,133.38,133.76,66.0,66.71
ETH,1D,1686873600000,2023-06-16T00:00:00+00:00,67.24,67.68,63.64,64.05
ETH,1D,1686960000000,2023-06-17T00:00:00+00:00,64.05,65.07,63.7,65.07
ETH,1D,1687046400000,2023-06-18T00:00:00+00:00,65.07,66.32,65.07,66.31
ETH,1D,1687132800000,2023-06-19T00:00:00+00:00,66.31,67.04,62.98,63.56
ETH,1D,1687219200000,2023-06-20T00:00:00+00:00,64.61,65.22,62.71,62.79
ETH,1D,1687305600000,2023-06-21T00:00:00+00:00,62.79,65.48,58.17,60.96
ETH,1D,1687392000000,2023-06-22T00:00:00+00:00,60.96,62.17,58.59,62.12
ETH,1D,1687478400000,2023-06-23T00:00:00+00:00,62.12,63.14,58.86,63.03
ETH,1D,1687564800000,2023-06-24T00:00:00+00:00,63.03,64.59,60.52,64.43
ETH,1D,1687651200000,2023-06-25T00:00:00+00:00,64.43,64.72,60.44,61.36
ETH,1D,1687737600000,2023-06-26T00:00:00+00:00,62.67,67.72,61.71,67.27
ETH,1D,1687824000000,2023-06-27T00:00:00+00:00,67.27,67.4,62.6,63.57
ETH,1D,1687910400000,2023-06-28T00:00:00+00:00,63.57,69.16,63.57,68.86
ETH,1D,1687996800000,2023-06-29T00:00:00+00:00,62.05,62.38,61.76,61.98
ETH,1D,1688083200000,2023-06-30T00:00:00+00:00,59.43,61.36,58.07,58.23
ETH,1D,1688169600000,2023-07-01T00:00:00+00:00,58.23,58.66,54.03,57.52
ETH,1D,1688256000000,2023-07-02T00:00:00+00:00,57.52,58.13,56.43,57.43
ETH,1D,1688342400000,2023-07-03T00:00:00+00:00,57.42,57.42,54.21,55.1
ETH,1D,1688428800000,2023-07-04T00:00:00+00:00,55.1,190.59,49.1,155.91
ETH,1D,1688515200000,2023-07-05T00:00:00+00:00,155.91,156.21,153.67,154.03
ETH,1D,1688601600000,2023-07-06T00:00:00+00:00,154.03,155.67,151.74,152.76
ETH,1D,1688688000000,2023-07-07T00:00:00+00:00,152.76,154.7,151.98,153.32
ETH,1D,1688774400000,2023-07-08T00:00:00+00:00,153.32,153.41,151.24,152.67
ETH,1D,1688860800000,2023-07-09T00:00:00+00:00,152.67,153.18,151.39,152.12
ETH,1D,1688947200000,2023-07-10T00:00:00+00:00,223.48,226.85,223.47,226.3
ETH,1D,1689033600000,2023-07-11T00:00:00+00:00,226.3,242.12,226.3,242.12
ETH,1D,1689120000000,2023-07-12T00:00:00+00:00,237.47,239.33,237.33,239.32
ETH,1D,1689206400000,2023-07-13T00:00:00+00:00,239.32,240.68,193.93,200.78
ETH,1D,1689292800000,2023-07-14T00:00:00+00:00,207.03,209.15,206.94,209.15
ETH,1D,1689379200000,2023-07-15T00:00:00+00:00,209.15,217.47,209.15,217.47
ETH,1D,1689465600000,2023-07-16T00:00:00+00:00,217.47,225.14,217.47,225.14
ETH,1D,1689552000000,2023-07-17T00:00:00+00:00,225.14,236.24,225.14,236.24
ETH,1D,1689638400000,2023-07-18T00:00:00+00:00,236.24,246.48,236.24,246.48
ETH,1D,1689724800000,2023-07-19T00:00:00+00:00,246.48,258.8,246.48,258.8
ETH,1D,1689811200000,2023-07-20T00:00:00+00:00,258.8,263.17,224.46,231.17
ETH,1D,1689897600000,2023-07-21T00:00:00+00:00,236.96,241.46,236.96,241.46
ETH,1D,1689984000000,2023-07-22T00:00:00+00:00,241.46,250.83,241.46,250.83
ETH,1D,1690070400000,2023-07-23T00:00:00+00:00,250.83,259.35,250.83,259.35
ETH,1D,1690156800000,2023-07-24T00:00:00+00:00,259.35,280.28,246.8,280.28
ETH,1D,1690243200000,2023-07-25T00:00:00+00:00,280.28,283.79,224.4,226.83
ETH,1D,1690329600000,2023-07-26T00:00:00+00:00,227.96,228.12,227.25,227.31
ETH,1D,1690416000000,2023-07-27T00:00:00+00:00,227.31,230.66,225.14,230.35
ETH,1D,1690502400000,2023-07-28T00:00:00+00:00,230.35,235.6,230.18,235.6
ETH,1D,1690588800000,2023-07-29T00:00:00+00:00,235.6,236.58,235.6,236.58
ETH,1D,1690675200000,2023-07-30T00:00:00+00:00,236.58,236.58,229.95,231.66
ETH,1D,1690761600000,2023-07-31T00:00:00+00:00,231.66,234.05,231.48,233.99
ETH,1D,1690848000000,2023-08-01T00:00:00+00:00,233.99,235.22,233.03,233.72
ETH,1D,1690934400000,2023-08-02T00:00:00+00:00,233.72,241.63,233.55,238.41
ETH,1D,1691020800000,2023-08-03T00:00:00+00:00,240.05,243.6,240.05,243.6
ETH,1D,1691107200000,2023-08-04T00:00:00+00:00,243.6,245.46,243.6,245.23
ETH,1D,1691193600000,2023-08-05T00:00:00+00:00,245.23,247.36,245.23,247.36
ETH,1D,1691280000000,2023-08-06T00:00:00+00:00,247.36,249.27,247.36,249.27
ETH,1D,1691366400000,2023-08-07T00:00:00+00:00,249.27,251.05,248.87,249.57
ETH,1D,1691452800000,2023-08-08T00:00:00+00:00,250.13,250.79,249.46,250.56
ETH,1D,1691539200000,2023-08-09T00:00:00+00:00,250.56,252.16,250.38,252.16
ETH,1D,1691625600000,2023-08-10T00:00:00+00:00,252.16,253.58,186.71,191.92
ETH,1D,1691712000000,2023-08-11T00:00:00+00:00,191.92,201.09,191.92,201.09
ETH,1D,1691798400000,2023-08-12T00:00:00+00:00,201.09,208.86,201.09,208.86
ETH,1D,1691884800000,2023-08-13T00:00:00+00:00,208.86,214.36,208.86,212.61
ETH,1D,1691971200000,2023-08-14T00:00:00+00:00,212.61,219.08,212.61,219.08
ETH,1D,1692057600000,2023-08-15T00:00:00+00:00,219.08,225.07,219.08,225.06
ETH,1D,1692144000000,2023-08-16T00:00:00+00:00,229.87,232.37,201.28,202.75
ETH,1D,1692230400000,2023-08-17T00:00:00+00:00,202.75,203.45,75.22,92.08
ETH,1D,1692316800000,2023-08-18T00:00:00+00:00,92.07,100.49,92.06,99.61
ETH,1D,1692403200000,2023-08-19T00:00:00+00:00,99.61,145.2,99.14,143.85
ETH,1D,1692489600000,2023-08-20T00:00:00+00:00,143.85,148.0,143.18,146.73
ETH,1D,1692576000000,2023-08-21T00:00:00+00:00,146.9,146.9,108.4,110.44
ETH,1D,1692662400000,2023-08-22T00:00:00+00:00,110.44,110.6,51.33,61.96
ETH,1D,1692748800000,2023-08-23T00:00:00+00:00,61.96,92.61,61.01,92.49
ETH,1D,1692835200000,2023-08-24T00:00:00+00:00,92.49,93.84,83.22,90.36
ETH,1D,1692921600000,2023-08-25T00:00:00+00:00,141.36,142.13,131.28,132.35
ETH,1D,1693008000000,2023-08-26T00:00:00+00:00,132.35,161.28,132.31,156.55
ETH,1D,1693094400000,2023-08-27T00:00:00+00:00,156.55,164.4,156.49,160.67
ETH,1D,1693180800000,2023-08-28T00:00:00+00:00,160.67,166.61,160.41,165.53
ETH,1D,1693267200000,2023-08-29T00:00:00+00:00,165.54,229.89,165.04,193.6
ETH,1D,1693353600000,2023-08-30T00:00:00+00:00,181.64,208.31,179.13,207.05
ETH,1D,1693440000000,2023-08-31T00:00:00+00:00,202.91,202.97,200.87,200.87
ETH,1D,1693526400000,2023-09-01T00:00:00+00:00,205.08,205.2,202.97,202.97
ETH,1D,1693612800000,2023-09-02T00:00:00+00:00,202.97,202.97,199.94,199.94
ETH,1D,1693699200000,2023-09-03T00:00:00+00:00,199.94,199.94,196.98,196.98
ETH,1D,1693785600000,2023-09-04T00:00:00+00:00,195.51,196.8,195.29,195.29
ETH,1D,1693872000000,2023-09-05T00:00:00+00:00,195.29,195.29,192.37,192.37
ETH,1D,1693958400000,2023-09-06T00:00:00+00:00,190.81,190.81,189.38,189.39
ETH,1D,1694044800000,2023-09-07T00:00:00+00:00,189.39,203.57,186.72,197.25
ETH,1D,1694131200000,2023-09-08T00:00:00+00:00,196.1,203.94,193.91,193.91
ETH,1D,1694217600000,2023-09-09T00:00:00+00:00,193.91,197.29,190.44,190.62
ETH,1D,1694304000000,2023-09-10T00:00:00+00:00,190.62,190.62,187.71,187.71
ETH,1D,1694390400000,2023-09-11T00:00:00+00:00,187.71,187.71,185.36,185.36
ETH,1D,1694476800000,2023-09-12T00:00:00+00:00,185.36,185.36,182.21,182.22
ETH,1D,1694563200000,2023-09-13T00:00:00+00:00,181.23,206.61,181.22,206.09
ETH,1D,1694649600000,2023-09-14T00:00:00+00:00,206.09,206.43,205.03,205.11
ETH,1D,1694736000000,2023-09-15T00:00:00+00:00,204.69,204.69,154.42,157.86
ETH,1D,1694822400000,2023-09-16T00:00:00+00:00,157.86,163.25,157.86,163.25
ETH,1D,1694908800000,2023-09-17T00:00:00+00:00,163.25,168.14,163.19,168.14
